Mixed_Data
    0.020000     0.000000     2.617910     1.000000   -25.984536     0.000000   -59.504983     0.000000   124.895947     1.000000    78.828508     1.000000   119.271689     1.000000   147.072236     1.000000     2.057350     1.000000     1.931330     1.000000  -106.944520     1.000000     3.494000     1.000000     2.113050     1.000000    44.766741     1.000000    44.766741     1.000000
    0.040000     0.000000     2.584130     1.000000   -27.507293     0.000000   -57.434705     0.000000   123.842852     1.000000    80.444564     1.000000   119.276838     1.000000   148.723942     1.000000     2.063500     1.000000     1.910150     1.000000  -106.374566     1.000000     3.492010     1.000000     2.127070     1.000000    44.627382     1.000000    44.627382     1.000000
    0.060000     0.000000     2.587090     1.000000   -27.023603     0.000000   -58.301957     0.000000   124.144532     1.000000    81.692083     1.000000   118.834947     1.000000   148.360153     1.000000     2.078260     1.000000     1.914830     1.000000  -106.491935     1.000000     3.492390     1.000000     2.133880     1.000000    44.576838     1.000000    44.576838     1.000000
    0.080000     0.000000     2.583010     1.000000   -28.195907     0.000000   -58.049495     0.000000   124.397071     1.000000    80.344478     1.000000   119.379573     1.000000   149.017698     1.000000     2.070820     1.000000     1.912500     1.000000  -106.779378     1.000000     3.515150     1.000000     2.156720     1.000000    44.426248     1.000000    44.426248     1.000000
    0.100000     0.000000     2.596580     1.000000   -27.880804     0.000000   -58.406582     0.000000   124.438332     1.000000    79.077479     1.000000   119.682588     1.000000   149.701934     1.000000     2.053920     1.000000     1.927040     1.000000  -106.204230     1.000000     3.533960     1.000000     2.191850     1.000000    44.099892     1.000000    44.099892     1.000000
    0.120000     0.000000     2.606170     1.000000   -28.660054     0.000000   -57.290986     0.000000   125.350376     1.000000    80.694210     1.000000   117.866462     1.000000   149.483087     1.000000     2.052830     1.000000     1.930130     1.000000  -107.382314     1.000000     3.530190     1.000000     2.220910     1.000000    43.824114     1.000000    43.824114     1.000000
    0.140000     0.000000     2.611500     1.000000   -29.390398     0.000000   -55.529894     0.000000   125.505747     1.000000    80.636396     1.000000   117.854389     1.000000   149.757336     1.000000     2.052570     1.000000     1.928260     1.000000  -107.719925     1.000000     3.537420     1.000000     2.256050     1.000000    43.676409     1.000000    43.676409     1.000000
    0.160000     0.000000     2.607500     1.000000   -30.111419     0.000000   -55.317701     0.000000   125.163777     1.000000    80.032789     1.000000   118.395438     1.000000   149.500089     1.000000     2.039300     1.000000     1.938750     1.000000  -108.885075     1.000000     3.556760     1.000000     2.275580     1.000000    43.416743     1.000000    43.416743     1.000000
    0.180000     0.000000     2.604980     1.000000   -30.368907     0.000000   -54.813920     0.000000   124.801732     1.000000    80.267909     1.000000   118.394300     1.000000   150.287655     1.000000     2.045830     1.000000     1.928550     1.000000  -107.128647     1.000000     3.559830     1.000000     2.277760     1.000000    43.377832     1.000000    43.377832     1.000000
    0.200000     0.000000     2.590570     1.000000   -29.301993     0.000000   -56.866610     0.000000   124.747356     1.000000    82.367937     1.000000   117.020772     1.000000   150.556769     1.000000     2.069600     1.000000     1.929930     1.000000  -108.574925     1.000000     3.550550     1.000000     2.255250     1.000000    43.665838     1.000000    43.665838     1.000000
    0.220000     0.000000     2.631760     1.000000   -27.708646     0.000000   -57.488537     0.000000   124.405855     1.000000    80.561871     1.000000   118.232990     1.000000   148.608425     1.000000     2.070580     1.000000     1.916840     1.000000  -107.049615     1.000000     3.551310     1.000000     2.215270     1.000000    43.874383     1.000000    43.874383     1.000000
    0.240000     0.000000     2.625680     1.000000   -27.110564     0.000000   -58.380466     0.000000   124.180916     1.000000    79.778415     1.000000   118.443592     1.000000   148.846458     1.000000     2.071350     1.000000     1.922760     1.000000  -105.783164     1.000000     3.554330     1.000000     2.183270     1.000000    44.010932     1.000000    44.010932     1.000000
    0.260000     0.000000     2.629550     1.000000   -25.489482     0.000000   -60.595904     0.000000   125.659220     1.000000    81.198510     1.000000   116.233506     1.000000   146.500418     1.000000     2.076860     1.000000     1.931680     1.000000  -106.464980     1.000000     3.545940     1.000000     2.160930     1.000000    43.963495     1.000000    43.963495     1.000000
    0.280000     0.000000     2.614830     1.000000   -25.900288     0.000000   -60.632867     0.000000   125.759545     1.000000    80.992466     1.000000   116.324931     1.000000   146.345490     1.000000     2.062170     1.000000     1.942000     1.000000  -106.907542     1.000000     3.556650     1.000000     2.187780     1.000000    43.718118     1.000000    43.718118     1.000000
    0.300000     0.000000     2.608080     1.000000   -25.522761     0.000000   -61.009001     0.000000   125.448834     1.000000    79.157724     1.000000   117.743861     1.000000   146.388358     1.000000     2.053560     1.000000     1.952900     1.000000  -105.995510     1.000000     3.579630     1.000000     2.213630     1.000000    43.591207     1.000000    43.591207     1.000000
    0.320000     0.000000     2.592220     1.000000   -25.690520     0.000000   -60.991541     0.000000   125.796719     1.000000    80.495712     1.000000   116.803149     1.000000   145.621880     1.000000     2.071570     1.000000     1.939080     1.000000  -107.202319     1.000000     3.581500     1.000000     2.236630     1.000000    43.667933     1.000000    43.667933     1.000000
    0.340000     0.000000     2.589130     1.000000   -25.551423     0.000000   -60.892335     0.000000   125.533480     1.000000    82.206449     1.000000   115.909001     1.000000   146.314408     1.000000     2.089580     1.000000     1.945190     1.000000  -106.352279     1.000000     3.575390     1.000000     2.262360     1.000000    43.702873     1.000000    43.702873     1.000000
    0.360000     0.000000     2.571070     1.000000   -25.781783     0.000000   -61.748072     0.000000   125.237684     1.000000    81.022570     1.000000   116.815562     1.000000   147.329939     1.000000     2.073530     1.000000     1.956430     1.000000  -106.824974     1.000000     3.588190     1.000000     2.290930     1.000000    43.616666     1.000000    43.616666     1.000000
    0.380000     0.000000     2.587750     1.000000   -26.964440     0.000000   -59.712636     0.000000   124.768841     1.000000    79.043106     1.000000   119.117591     1.000000   148.215133     1.000000     2.053590     1.000000     1.960710     1.000000  -106.357880     1.000000     3.584510     1.000000     2.284640     1.000000    43.578477     1.000000    43.578477     1.000000
    0.400000     0.000000     2.593840     1.000000   -27.120002     0.000000   -60.387447     0.000000   123.630110     1.000000    82.027025     1.000000   118.905507     1.000000   149.173224     1.000000     2.059810     1.000000     1.965460     1.000000  -108.102713     1.000000     3.549660     1.000000     2.246810     1.000000    43.698563     1.000000    43.698563     1.000000
    0.420000     0.000000     2.615450     1.000000   -28.094172     0.000000   -58.466859     0.000000   122.615753     1.000000    82.945357     1.000000   119.189344     1.000000   149.629815     1.000000     2.080740     1.000000     1.977260     1.000000  -108.714520     1.000000     3.536110     1.000000     2.197080     1.000000    44.035967     1.000000    44.035967     1.000000
    0.440000     0.000000     2.617640     1.000000   -29.320142     0.000000   -58.781366     0.000000   122.179334     1.000000    80.896139     1.000000   120.809750     1.000000   149.663339     1.000000     2.087690     1.000000     1.966640     1.000000  -108.704194     1.000000     3.548570     1.000000     2.142720     1.000000    44.504233     1.000000    44.504233     1.000000
    0.460000     0.000000     2.613840     1.000000   -30.215551     0.000000   -57.005260     0.000000   123.139382     1.000000    81.775236     1.000000   119.561699     1.000000   149.741624     1.000000     2.093230     1.000000     1.948100     1.000000  -109.213184     1.000000     3.534940     1.000000     2.120240     1.000000    44.683029     1.000000    44.683029     1.000000
    0.480000     0.000000     2.600120     1.000000   -31.012217     0.000000   -55.688798     0.000000   123.668314     1.000000    85.352402     1.000000   116.849088     1.000000   149.690534     1.000000     2.093970     1.000000     1.924900     1.000000  -108.970678     1.000000     3.489730     1.000000     2.144860     1.000000    44.508656     1.000000    44.508656     1.000000
    0.500000     0.000000     2.601340     1.000000   -30.090497     0.000000   -58.388199     0.000000   122.783120     1.000000    85.839486     1.000000   116.913030     1.000000   150.286459     1.000000     2.061850     1.000000     1.929870     1.000000  -110.562131     1.000000     3.471260     1.000000     2.158790     1.000000    44.207215     1.000000    44.207215     1.000000
    0.520000     0.000000     2.614790     1.000000   -28.613543     0.000000   -60.323887     0.000000   123.519381     1.000000    82.641644     1.000000   118.208521     1.000000   150.473266     1.000000     2.031260     1.000000     1.921990     1.000000  -110.007643     1.000000     3.497710     1.000000     2.170340     1.000000    43.845737     1.000000    43.845737     1.000000
    0.540000     0.000000     2.604250     1.000000   -27.139778     0.000000   -62.203955     0.000000   125.307237     1.000000    83.719429     1.000000   115.866471     1.000000   148.528199     1.000000     2.045210     1.000000     1.909650     1.000000  -109.465244     1.000000     3.524090     1.000000     2.166870     1.000000    43.724199     1.000000    43.724199     1.000000
    0.560000     0.000000     2.613370     1.000000   -26.457959     0.000000   -61.181351     0.000000   124.362822     1.000000    83.789792     1.000000   116.521124     1.000000   148.301463     1.000000     2.082000     1.000000     1.950680     1.000000  -107.245736     1.000000     3.551650     1.000000     2.170100     1.000000    43.960946     1.000000    43.960946     1.000000
    0.580000     0.000000     2.640660     1.000000   -25.765063     0.000000   -60.720622     0.000000   123.136332     1.000000    81.663426     1.000000   118.877326     1.000000   147.456325     1.000000     2.115730     1.000000     1.951800     1.000000  -107.220567     1.000000     3.586510     1.000000     2.214970     1.000000    44.512927     1.000000    44.512927     1.000000
