Mixed_Data
    0.020000     0.000000     2.488030     1.000000   -14.747241     1.000000   -67.228894     0.000000   122.030154     1.000000    92.240768     1.000000   110.635888     1.000000   143.203630     1.000000     2.313780     1.000000     1.895260     1.000000   -97.123867     1.000000     3.373170     1.000000     2.071810     1.000000    48.945638     1.000000    48.945638     1.000000
    0.040000     0.000000     2.495230     1.000000   -15.108983     0.000000   -67.246151     0.000000   120.517894     1.000000    92.484640     1.000000   111.717624     1.000000   143.728693     1.000000     2.319130     1.000000     1.894430     1.000000   -96.430557     1.000000     3.407220     1.000000     2.111800     1.000000    48.464354     1.000000    48.464354     1.000000
    0.060000     0.000000     2.486180     1.000000   -15.519549     0.000000   -66.552873     0.000000   120.736336     1.000000    93.491488     1.000000   111.326783     1.000000   143.461048     1.000000     2.334060     1.000000     1.906820     1.000000   -96.398744     1.000000     3.415760     1.000000     2.116230     1.000000    48.306040     1.000000    48.306040     1.000000
    0.080000     0.000000     2.473860     1.000000   -15.823319     0.000000   -65.878819     0.000000   121.030857     1.000000    92.625591     1.000000   112.173307     1.000000   143.656598     1.000000     2.321420     1.000000     1.925070     1.000000   -97.310811     1.000000     3.411330     1.000000     2.096800     1.000000    48.299728     1.000000    48.299728     1.000000
    0.100000     0.000000     2.480640     1.000000   -16.561334     0.000000   -64.776006     0.000000   120.727970     1.000000    91.795669     1.000000   112.904983     1.000000   143.534772     1.000000     2.303230     1.000000     1.924410     1.000000   -96.961404     1.000000     3.399090     1.000000     2.087050     1.000000    48.356336     1.000000    48.356336     1.000000
    0.120000     0.000000     2.493590     1.000000   -16.087999     0.000000   -65.324070     0.000000   122.318643     1.000000    92.940449     1.000000   110.270103     1.000000   142.011747     1.000000     2.315610     1.000000     1.919700     1.000000   -96.263730     1.000000     3.378200     1.000000     2.078810     1.000000    48.657274     1.000000    48.657274     1.000000
    0.140000     0.000000     2.490950     1.000000   -15.806996     0.000000   -65.753866     0.000000   122.751802     1.000000    95.218293     1.000000   108.233420     1.000000   142.528693     1.000000     2.333520     1.000000     1.917860     1.000000   -97.741812     1.000000     3.348350     1.000000     2.070270     1.000000    48.946702     1.000000    48.946702     1.000000
    0.160000     0.000000     2.487490     1.000000   -15.189307     0.000000   -66.625456     0.000000   121.795122     1.000000    95.740415     1.000000   108.530056     1.000000   142.529584     1.000000     2.315650     1.000000     1.928970     1.000000   -97.467063     1.000000     3.320860     1.000000     2.072540     1.000000    48.874602     1.000000    48.874602     1.000000
    0.180000     0.000000     2.477550     1.000000   -15.872161     0.000000   -64.921882     0.000000   122.316446     1.000000    95.218483     1.000000   108.439619     1.000000   142.071727     1.000000     2.292410     1.000000     1.925600     1.000000   -96.338632     1.000000     3.308890     1.000000     2.084070     1.000000    48.664172     1.000000    48.664172     1.000000
    0.200000     0.000000     2.469800     1.000000   -15.762137     0.000000   -64.675909     0.000000   122.750339     1.000000    95.854341     1.000000   108.016247     1.000000   142.756497     1.000000     2.299230     1.000000     1.911780     1.000000   -96.492021     1.000000     3.312070     1.000000     2.087320     1.000000    48.649640     1.000000    48.649640     1.000000
    0.220000     0.000000     2.492700     1.000000   -15.376361     0.000000   -65.099344     0.000000   121.975024     1.000000    95.694549     1.000000   109.242786     1.000000   142.641590     1.000000     2.308240     1.000000     1.905610     1.000000   -95.430707     1.000000     3.330920     1.000000     2.081990     1.000000    48.509350     1.000000    48.509350     1.000000
