
   66.0000   248.1797   219.8158  -290.5658     0.2020   162.7392   198.7380   539.1088
   67.0000   248.1821   219.8124  -287.6671     0.2020    48.2568   197.6731   426.4592
   68.0000   248.1844   219.8068  -309.9853     0.2019   387.4605   223.6613   769.3296
   69.0000   248.1856   219.8051  -289.7196     0.2019 1175116296.2622   193.9999 1175116661.8043
   70.0000   248.1882   219.8048  -324.2264     0.2021 971295.2435   235.6453 971674.8389
   71.0000   248.1906   219.8020  -324.0927     0.2021  1938.2564   237.4479  2319.8063
   72.0000   248.1925   219.7942  -285.4288     0.2021   173.8519   205.9548   562.5667
   73.0000   248.1939   219.7898  -279.3735     0.2020   409.1429   190.3838   788.3389
   74.0000   248.1942   219.7895  -284.7781     0.2021    53.4098   197.9856   434.8032
   75.0000   248.1924   219.7887  -266.0802     0.2019  2794.3062   189.6197  3186.0286
   76.0000   248.1930   219.7851  -292.3801     0.2019   155.4089   211.4401   542.6489
   77.0000   248.1940   219.7798  -315.8821     0.2021   545.9726   220.5764   918.8428
   78.0000   248.1948   219.7729  -309.7758     0.2021    49.4968   222.5635   430.4542
   79.0000   248.1961   219.7679  -291.1221     0.2020    67.5446   198.9886   443.5773
   80.0000   248.1965   219.7659  -305.6420     0.2022   351.6244   212.2583   726.4053
   81.0000   248.1972   219.7639  -280.7190     0.2020   136.3028   188.7598   512.5067
   82.0000   248.2006   219.7544  -323.5612     0.2021 5118252.8897   222.4108 5118620.0604
   83.0000   248.2023   219.7533  -292.6287     0.2022   983.8118   204.1264  1363.4673
   84.0000   248.2035   219.7499  -327.7934     0.2022  1537.4807   234.7646  1912.6075
   85.0000   248.2058   219.7501  -323.4295     0.2021    66.1291   240.1468   451.0043
   86.0000   248.2082   219.7452  -285.5060     0.2021   944.7714   199.4013  1326.8222
   87.0000   248.2097   219.7418  -278.7858     0.2021 110688.0211   193.1230 111070.5146
   88.0000   248.2108   219.7435  -324.1252     0.2022   138.2556   232.8841   515.1711
   89.0000   248.2129   219.7487  -293.4408     0.2023    64.1372   201.9683   440.8286
   90.0000   248.2176   219.7467  -288.9455     0.2023   104.9460   203.8546   488.0218
   91.0000   248.2192   219.7448  -291.9398     0.2022    59.0535   197.7109   432.9909
   92.0000   248.2223   219.7399  -289.1269     0.2023    66.6943   200.1682   445.9001
   93.0000   248.2206   219.7361  -313.2603     0.2023    41.0078   217.4086   413.3150
   94.0000   248.2216   219.7320  -320.9569     0.2022   111.9495   222.8155   481.9639
   95.0000   248.2271   219.7308  -284.0188     0.2022 557613.2593   198.6446 557996.0380
   96.0000   248.2283   219.7276  -282.5626     0.2022  1241.1367   199.2026  1625.9348
   97.0000   248.2285   219.7229  -293.0209     0.2023   151.2189   199.9182   526.2698
   98.0000   248.2299   219.7169  -315.7990     0.2022  7731.1867   236.6023  8120.1387
   99.0000   248.2315   219.7068  -281.4019     0.2022    86.3128   198.2464   471.2977
  100.0000   248.2334   219.7015  -313.3429     0.2023    56.0137   225.1417   435.9496

