
    1.0000   245.9074   206.3122   -83.2556     0.1883   201.7170   -89.3076   481.5615
    2.0000   245.9058   206.3122   -79.5150     0.1883 93277.4544   -81.5731 93568.7693
    3.0000   245.9053   206.3122   -77.3397     0.1882 13640.5484   -93.4443 13922.1695
    4.0000   245.9043   206.3122   -77.2047     0.1883 79668.2981   -81.7593 79961.7433
    5.0000   245.9031   206.3123   -81.9527     0.1883  5333.4768   -98.5622  5605.3654
    6.0000   245.9025   206.3124   -86.8229     0.1883    85.3729   -98.2020   352.7511
    7.0000   245.9020   206.3125   -84.9027     0.1883   474.6301  -101.8736   740.2566
    8.0000   245.9010   206.3126   -77.2612     0.1883   393.8671   -87.5286   681.4791
    9.0000   245.9015   206.3126   -85.5997     0.1882 42336.3277   -88.4975 42614.6259
   10.0000   245.9007   206.3127   -79.3094     0.1882  9595.0907   -82.5318  9885.6508
   11.0000   245.8996   206.3127   -77.1889     0.1882 85804.6682   -84.0501 86095.8331
   12.0000   245.8994   206.3127   -86.8691     0.1882    80.1273   -98.0352   347.6233
   13.0000   245.8995   206.3128   -85.3362     0.1882    57.9240   -97.3825   327.6058
   14.0000   245.8992   206.3128   -87.4603     0.1882   247.8305  -100.4233   512.3471
   15.0000   245.8987   206.3130   -85.6804     0.1882    52.8097   -93.1574   326.3718
   16.0000   245.8986   206.3130   -77.4292     0.1882 96163.1264   -83.9593 96454.1396
   17.0000   245.8987   206.3131   -81.3323     0.1882  2375.6753   -84.3340  2662.4091
   18.0000   245.8989   206.3132   -84.6549     0.1882    33.8325   -95.4280   306.1499
   19.0000   245.8972   206.3134   -83.1928     0.1882  2375.0580   -84.3220  2659.9422
   20.0000   245.8964   206.3134   -87.5470     0.1882    84.9282   -97.9213   351.8580
   21.0000   245.8952   206.3137   -83.1212     0.1882    37.5333   -96.2251   310.5841
   22.0000   245.8951   206.3138   -79.2445     0.1882 79982.9606   -81.7641 80274.3570
   23.0000   245.8950   206.3139   -84.7298     0.1882 11352.5794   -82.3058 11637.9396
   24.0000   245.8946   206.3140   -78.6565     0.1883    33.7970   -95.3991   312.1382
   25.0000   245.8937   206.3141   -79.3269     0.1882   113.0973   -90.9101   395.2564
   26.0000   245.8932   206.3143   -85.9286     0.1882 93605.8734   -81.6962 93890.6404
   27.0000   245.8929   206.3144   -77.2309     0.1882  2742.2512   -84.1001  3033.3157
   28.0000   245.8933   206.3146   -84.8173     0.1882 93656.4704   -81.6591 93942.3888
   29.0000   245.8933   206.3148   -86.9345     0.1882   489.1618  -101.6980   752.9257
   30.0000   245.8929   206.3149   -85.4044     0.1882  1797.0506  -103.4891  2060.5533
   31.0000   245.8933   206.3151   -86.1441     0.1882 13654.2561   -93.8144 13926.6925
   32.0000   245.8934   206.3153   -86.3101     0.1882  1894.2631  -103.7643  2156.5859
   33.0000   245.8931   206.3155   -83.7090     0.1882  5300.2723   -98.6048  5570.3554
