
   66.0000   246.1207   230.3740  -252.3148     0.2036 85004.9817   190.7825 85420.1482
   67.0000   246.1221   230.3720  -264.8943     0.2036    84.3551   189.3345   485.4931
   68.0000   246.1244   230.3677  -276.0579     0.2036 45175.7131   227.4782 45603.8310
   69.0000   246.1245   230.3658  -257.0965     0.2036 488684741.0740   192.5724 488685149.2401
   70.0000   246.1257   230.3638  -264.6241     0.2036 29087691.3493   185.3128 29088089.3205
   71.0000   246.1263   230.3629  -282.8752     0.2035 322188.8675   253.6421 322636.3644
   72.0000   246.1273   230.3599  -286.8155     0.2035   138.8847   216.8940   545.6539
   73.0000   246.1283   230.3553  -285.6756     0.2033 13798489.0827   215.0723 13798895.3460
   74.0000   246.1305   230.3493  -281.1360     0.2034   461.2154   212.5579   869.3204
   75.0000   246.1328   230.3460  -304.3899     0.2035 11030363.9317   226.7847 11030762.9521
   76.0000   246.1344   230.3412  -262.9412     0.2036    82.9806   185.6637   482.3822
   77.0000   246.1373   230.3373  -254.5222     0.2036    68.6436   183.5128   474.3125
   78.0000   246.1387   230.3342  -278.1633     0.2036   199.3693   216.1200   614.0026
   79.0000   246.1413   230.3306  -300.8869     0.2038 22864.9081   243.8728 23284.5698
   80.0000   246.1439   230.3290  -280.5110     0.2039 20236.6788   218.3911 20651.2354
   81.0000   246.1451   230.3241  -261.7022     0.2040   134.0542   191.5243   540.5496
   82.0000   246.1486   230.3219  -265.7718     0.2040   762.5428   181.1343  1154.5798
   83.0000   246.1519   230.3194  -247.2594     0.2039  2127.4983   181.6858  2538.5999
   84.0000   246.1543   230.3168  -260.2119     0.2040    55.5067   186.4384   458.4084
   85.0000   246.1562   230.3104  -286.3638     0.2041    66.8264   227.4554   484.5888
   86.0000   246.1595   230.3088  -268.5370     0.2043 30088.6836   221.4082 30518.2306
   87.0000   246.1631   230.3063  -277.2002     0.2043 467052.2302   205.7735 467457.4920
   88.0000   246.1652   230.3045  -279.5942     0.2043 348041.8680   218.2310 348457.1585
   89.0000   246.1667   230.3042  -277.9499     0.2042 116268.5501   246.0310 116713.3022
   90.0000   246.1688   230.2977  -252.5878     0.2042    42.7336   182.6164   449.4328
   91.0000   246.1706   230.2958  -293.0041     0.2043  4057.4504   218.4721  4459.5889
   92.0000   246.1730   230.2903  -247.0988     0.2045  4893.3465   184.1049  5307.0201
   93.0000   246.1742   230.2833  -265.8784     0.2044    46.7457   181.2590   438.7882
   94.0000   246.1762   230.2783  -250.7799     0.2044    48.8662   175.9233   450.6684
   95.0000   246.1806   230.2760  -286.3667     0.2045    39.5791   208.6221   438.4956
   96.0000   246.1837   230.2727  -262.3303     0.2045   108.7604   183.6823   506.7732
   97.0000   246.1882   230.2662  -282.9428     0.2045   430.1677   240.1742   864.0580
   98.0000   246.1892   230.2636  -261.5249     0.2046 92280.3591   231.3084 92726.7943
   99.0000   246.1938   230.2588  -284.5055     0.2047  2584.9846   221.5213  2998.6574
  100.0000   246.1968   230.2535  -284.2786     0.2046    48.2471   224.4955   465.1189

